Date,FuzzedDescription,UnitsSold,PricePerUnitPounds,RevenuePounds,K-Means_Cluster,DBScan,HDBScan,Spectral-Cluster
2010-06-04,white hanging heart tlight holder,92,3.76,345.92,7,1,12,8
2010-06-04,white spot red ceramic drawer knob,10,2.01,20.1,6,2,5,6
2010-06-04,white wood garden plant ladder,3,15.16,45.48,0,1,3,10
2010-06-04,wood black board ant white finish,1,13.57,13.57,0,1,3,10
2010-06-04,wood s3 cabinet ant white finish,2,7.95,15.9,0,1,3,10
2010-06-04,wooden box of dominoes,16,2.09,33.44,0,1,-1,10
2010-06-04,wooden frame antique white,10,7.62,76.2,0,1,3,10
2010-06-04,wooden happy birthday garland,4,3.16,12.64,0,1,3,10
2010-06-04,wooden picture frame white finish,22,3.37,74.14,0,1,3,10
2010-06-04,wooden school colouring set,12,1.65,19.8,0,1,3,10
2010-06-04,woodland charlotte bag,54,1.52,82.08,5,0,8,5
2010-06-04,zinc metal heart decoration,2,2.51,5.02,7,1,12,8
2010-06-06,12 pencils small tube red spotty,2,0.65,1.3,3,0,7,7
2010-06-06,12 pencils tall tube posy,4,0.85,3.4,9,0,-1,7
2010-06-06,3 stripey mice feltcraft,8,1.9500000000000002,15.6,12,1,10,2
2010-06-06,6 ribbons rustic charm,19,1.65,31.35,0,2,6,4
2010-06-06,60 teatime fairy cake cases,26,0.55,14.3,1,3,2,9
2010-06-06,72 sweetheart fairy cake cases,53,0.55,29.15,1,3,2,9
2010-06-06,airline bag vintage jet set red,1,6.35,6.35,5,0,8,5
2010-06-06,antique silver tea glass etched,12,1.25,15.0,0,1,-1,10
2010-06-06,assorted colour bird ornament,100,1.69,169.0,7,1,-1,8
2010-06-06,bag 500g swirly marbles,56,0.71,39.76,5,0,8,5
2010-06-06,baking set 9 piece retrospot,5,4.95,24.75,6,2,5,6
2010-06-06,baking set spaceboy design,4,4.95,19.8,8,0,-1,1
2010-06-06,bathroom metal sign,50,0.91,45.5,4,4,0,0
2010-06-06,beware of the cat metal sign,6,1.69,10.14,4,4,0,0
2010-06-06,blue happy birthday bunting,33,5.45,179.85,0,1,-1,10
2010-06-06,blue spotty cup,5,0.85,4.25,3,0,7,7
2010-06-06,box of 24 cocktail parasols,27,0.42,11.34,11,1,9,11
2010-06-06,ceramic cake bowl hanging cakes,3,9.95,29.85,7,1,12,8
2010-06-06,ceramic cake design spotted mug,15,1.49,22.35,6,2,5,6
2010-06-06,charlotte bag pinkwhite spots,30,0.85,25.5,5,0,8,5
2010-06-06,charlotte bag suki design,120,0.81,97.2,5,0,8,5
2010-06-06,childs apron spaceboy design,2,1.9500000000000002,3.9,8,-1,-1,1
2010-06-06,chocolate this way metal sign,17,2.1,35.7,4,4,0,0
2010-06-06,colour glass tlight holder hanging,56,0.65,36.4,7,1,12,8
2010-06-06,cook with wine metal sign,66,1.9,125.4,4,4,0,0
2010-06-06,cream cupid hearts coat hanger,41,3.25,133.25,7,1,12,8
2010-06-06,door mat fairy cake,4,7.49,29.96,10,5,1,3
2010-06-06,door mat fancy font home sweet home,6,7.49,44.94,10,5,1,3
2010-06-06,door mat new england,10,7.49,74.9,10,5,1,3
2010-06-06,door mat red spot,19,7.3,138.7,10,5,1,3
2010-06-06,door mat spotty home sweet home,4,7.49,29.96,10,5,1,3
2010-06-06,door mat union flag,23,7.33,168.59,10,5,1,3
2010-06-06,doormat hearts,11,7.49,82.39,10,5,1,3
2010-06-06,doormat union jack guns and roses,6,7.49,44.94,10,5,1,3
2010-06-06,doorstop retrospot heart,20,3.75,75.0,6,2,5,6
2010-06-06,edwardian parasol natural,15,5.95,89.25,11,1,9,11
2010-06-06,fairy cake notebook a5 size,30,0.6900000000000001,20.7,1,3,2,9
2010-06-06,fancy font birthday card,74,0.42,31.08,11,1,-1,11
2010-06-06,feltcraft 6 flower friends,18,2.1,37.8,12,1,10,2
2010-06-06,feltcraft butterfly hearts,12,1.45,17.4,12,1,10,2
2010-06-06,feltcraft cushion owl,3,3.75,11.25,12,1,10,2
2010-06-06,feltcraft cushion rabbit,2,3.75,7.5,12,1,10,2
2010-06-06,feltcraft doll rosie,8,2.95,23.6,12,1,10,2
2010-06-06,gin tonic diet metal sign,18,2.1,37.8,4,4,0,0
2010-06-06,grand chocolatecandle,81,1.35,109.35,4,4,0,0
2010-06-06,grey floral feltcraft shoulder bag,6,3.75,22.5,12,1,10,2
2010-06-06,hand over the chocolate sign,33,2.1,69.3,4,4,0,0
2010-06-06,hanging heart zinc tlight holder,189,1.52,287.28,7,1,12,8
2010-06-06,hanging jam jar tlight holder,164,0.8200000000000001,134.48,7,1,12,8
2010-06-06,hanging metal star lantern,75,1.65,123.75,7,1,12,8
2010-06-06,heart of wicker large,61,2.95,179.95,2,1,11,2
2010-06-06,home sweet home metal sign,18,2.95,53.1,4,4,0,0
2010-06-06,hook 3 hanger magic garden,12,1.4,16.8,7,1,12,8
2010-06-06,hook 5 hanger magic toadstool,28,1.65,46.2,7,1,12,8
2010-06-06,hot baths metal sign,27,2.1,56.7,4,4,0,0
2010-06-06,im on holiday metal sign,28,2.1,58.8,4,4,0,0
2010-06-06,ivory hanging decoration heart,6,0.85,5.1,7,1,12,8
2010-06-06,jumbo bag baroque black white,36,1.9500000000000002,70.2,5,0,8,5
2010-06-06,jumbo bag pink with white spots,42,1.9500000000000002,81.9,5,0,8,5
2010-06-06,jumbo bag spaceboy design,22,1.9500000000000002,42.9,5,0,8,5
2010-06-06,jumbo bag strawberry,50,1.9500000000000002,97.5,5,0,8,5
2010-06-06,jumbo bag toys,29,1.9500000000000002,56.55,5,0,8,5
2010-06-06,jumbo shopper vintage red paisley,22,1.9500000000000002,42.9,5,0,8,5
2010-06-06,jumbo storage bag skulls,42,1.9500000000000002,81.9,5,0,8,5
2010-06-06,key fob shed,1,0.65,0.65,4,4,0,0
2010-06-06,ladies gentlemen metal sign,14,2.55,35.7,4,4,0,0
2010-06-06,large heart measuring spoons,61,1.38,84.18,2,1,11,2
2010-06-06,love building block word,53,5.95,315.35,2,1,11,8
2010-06-06,lovebird hanging decoration white,20,0.85,17.0,7,1,12,8
2010-06-06,lunch bag black skull,49,1.65,80.85,8,0,8,1
2010-06-06,lunch bag cars blue,40,1.65,66.0,8,0,8,1
2010-06-06,lunch bag red spotty,91,1.65,150.15,3,0,8,7
2010-06-06,lunch bag woodland,11,1.65,18.15,8,0,8,1
2010-06-06,lunchbag pink retrospot,99,1.65,163.35,6,2,5,6
2010-06-06,lunchbag spaceboy design,61,1.65,100.65,8,0,8,1
2010-06-06,lunchbag suki design,42,1.65,69.3,8,0,8,1
2010-06-06,lunchbox with cutlery retrospot,35,2.55,89.25,6,2,5,6
2010-06-06,magic drawing slate spaceboy,144,0.42,60.48,8,0,-1,1
2010-06-06,memo board cottage design,3,4.95,14.85,0,-1,-1,10
2010-06-06,metal sign take it or leave it,17,2.95,50.15,4,4,0,0
2010-06-06,mini cake stand hanging strawbery,10,3.7199999999999998,37.2,7,1,12,8
2010-06-06,natural slate rectangle chalkboard,14,1.65,23.1,0,2,-1,10
2010-06-06,no singing metal sign,18,2.1,37.8,4,4,0,0
2010-06-06,pack 20 english rose paper napkins,50,0.85,42.5,9,2,6,4
2010-06-06,pack of 12 hearts design tissues,48,0.29,13.92,1,3,2,9
2010-06-06,pack of 6 birdy gift tags,23,1.25,28.75,1,3,2,9
2010-06-06,pack of 6 pannetone gift boxes,10,2.55,25.5,1,3,2,9
2010-06-06,pack of 60 dinosaur cake cases,123,0.51,62.73,1,3,2,9
2010-06-06,pack of 60 mushroom cake cases,27,0.55,14.85,1,3,2,9
2010-06-06,pack of 60 pink paisley cake cases,49,0.55,26.95,1,3,2,9
2010-06-06,pack of 60 spaceboy cake cases,18,0.55,9.9,1,3,2,9
2010-06-06,pack of 72 retro spot cake cases,241,0.54,130.14,1,3,2,9
2010-06-06,pack of 72 skull cake cases,6,0.55,3.3,1,3,2,9
2010-06-06,paper bunting retro spots,40,2.95,118.0,0,2,6,4
2010-06-06,paper chain kit retro spot,18,2.95,53.1,0,2,6,4
2010-06-06,party bunting,66,4.65,306.9,0,1,-1,10
2010-06-06,party metal sign,8,1.45,11.6,4,4,0,0
2010-06-06,pink 3 piece mini dots cutlery set,64,3.75,240.0,9,2,6,4
2010-06-06,pink blue felt craft trinket box,27,1.25,33.75,12,1,10,2
2010-06-06,pink fairy cake childs apron,12,1.9500000000000002,23.4,1,3,2,9
2010-06-06,plasters in tin circus parade,35,1.65,57.75,8,0,4,1
2010-06-06,plasters in tin skulls,12,1.65,19.8,8,0,4,1
2010-06-06,plasters in tin spaceboy,34,1.65,56.1,8,0,4,1
2010-06-06,plasters in tin strongman,16,1.65,26.4,8,0,4,1
2010-06-06,plasters in tin vintage paisley,13,1.65,21.45,8,0,4,1
2010-06-06,plasters in tin woodland animals,25,1.65,41.25,8,0,4,1
2010-06-06,pottering in the shed metal sign,37,1.9500000000000002,72.15,4,4,0,0
2010-06-06,potting shed tea mug,12,1.25,15.0,6,2,5,6
2010-06-06,recycling bag retrospot,16,2.1,33.6,6,2,5,6
2010-06-06,red gingham rose jewellery box,13,1.65,21.45,2,1,-1,2
2010-06-06,red spot ceramic drawer knob,42,1.25,52.5,6,2,5,6
2010-06-06,red spotty biscuit tin,8,3.75,30.0,3,0,7,7
2010-06-06,red spotty bowl,45,1.25,56.25,3,0,7,7
2010-06-06,red spotty charlotte bag,46,0.85,39.1,5,0,8,5
2010-06-06,red spotty oven glove double,10,1.25,12.5,3,0,7,7
2010-06-06,red spotty round cake tins,5,9.95,49.75,3,0,7,7
2010-06-06,red spotty shopper bag,42,1.8900000000000001,79.38,3,0,8,7
2010-06-06,red toadstool led night light,24,1.65,39.6,7,1,-1,8
2010-06-06,regency cakestand 3 tier,45,12.57,565.65,6,2,6,4
2010-06-06,retro spot cake stand,30,10.95,328.5,6,2,5,6
2010-06-06,retro spot large milk jug,6,4.95,29.7,6,2,5,6
2010-06-06,retro spot small milk jug,6,2.55,15.3,6,2,5,6
2010-06-06,retro spot storage jar,4,3.75,15.0,6,2,5,6
2010-06-06,retro spot sugar jam bowl,4,2.55,10.2,6,2,5,6
2010-06-06,retro spot tea set ceramic 11 pc,56,4.86,272.16,6,2,5,6
2010-06-06,retro spot traditional teapot,4,7.95,31.8,6,2,5,6
2010-06-06,retro spots butter dish,1,4.95,4.95,6,2,5,6
2010-06-06,rex cashcarry jumbo shopper,19,0.9500000000000001,18.05,5,0,8,5
2010-06-06,ribbon reel spots design,83,1.65,136.95,0,2,6,4
2010-06-06,round container set of 5 retrospot,20,1.65,33.0,6,2,5,6
2010-06-06,round snack boxes set 4 fruits,21,2.95,61.95,9,2,-1,4
2010-06-06,round snack boxes set4 woodland,28,2.95,82.6,9,2,-1,4
2010-06-06,set 12 retro white chalk sticks,30,0.42,12.6,0,2,-1,4
2010-06-06,set of 3 heart cookie cutters,12,1.25,15.0,2,1,11,2
2010-06-06,set of 36 paisley flower doilies,13,1.45,18.85,9,2,6,4
2010-06-06,set of 36 teatime paper doilies,16,1.45,23.2,9,2,6,4
2010-06-06,set of 72 pink heart paper doilies,20,1.45,29.0,9,2,6,4
2010-06-06,set of 72 retro spot paper doilies,54,1.45,78.3,9,2,6,4
2010-06-06,set10 pink spotty party candles,49,1.25,61.25,3,0,7,7
2010-06-06,set2 red spotty tea towels,14,2.95,41.3,3,0,7,7
2010-06-06,set20 red spotty paper napkins,50,0.85,42.5,3,0,7,7
2010-06-06,set5 red spotty lid glass bowls,42,2.95,123.9,3,0,7,7
2010-06-06,set6 red spotty paper cups,89,0.77,68.53,3,0,7,7
2010-06-06,skull shoulder bag,6,1.65,9.9,8,0,8,1
2010-06-06,small glass heart trinket pot,36,2.1,75.6,2,1,11,2
2010-06-06,small popcorn holder,18,0.85,15.3,7,1,12,8
2010-06-06,strawberry ceramic trinket box,44,1.25,55.0,2,1,-1,2
2010-06-06,strawberry charlotte bag,30,0.85,25.5,5,0,8,5
2010-06-06,strawberry lunchbox with cutlery,37,2.55,94.35,9,2,6,4
2010-06-06,swallows greeting card,60,0.42,25.2,11,1,9,11
2010-06-06,sweetheart ceramic trinket box,30,1.25,37.5,2,1,11,2
2010-06-06,tea bag plate red spotty,55,0.85,46.75,3,0,7,7
2010-06-06,tea party birthday card,24,0.42,10.08,11,1,9,11
2010-06-06,tea time tea towels,14,2.95,41.3,9,0,-1,4
2010-06-06,toilet metal sign,30,0.55,16.5,4,4,0,0
2010-06-06,toy tidy pink retrospot,13,2.1,27.3,6,2,5,6
2010-06-06,victorian glass hanging tlight,228,1.19,271.32,7,1,12,8
2010-06-06,victorian sewing box large,1,5.95,5.95,2,1,-1,11
2010-06-06,vintage heads and tails card game,18,1.25,22.5,11,1,9,11
2010-06-06,vintage snap cards,5,0.85,4.25,11,1,-1,11
2010-06-06,vintage union jack bunting,44,8.5,374.0,11,1,-1,11
2010-06-06,vintage union jack cushion cover,35,4.95,173.25,11,1,9,11
2010-06-06,weekend bag vintage rose paisley,9,7.31,65.79,5,0,8,5
2010-06-06,white hanging heart tlight holder,193,2.91,561.63,7,1,12,8
2010-06-06,white spot red ceramic drawer knob,36,1.25,45.0,6,2,5,6
2010-06-06,white wood garden plant ladder,8,9.59,76.72,0,1,3,10
2010-06-06,wood black board ant white finish,6,6.45,38.7,0,1,3,10
2010-06-06,wood s3 cabinet ant white finish,6,7.95,47.7,0,1,3,10
2010-06-06,wooden box of dominoes,7,1.25,8.75,0,1,-1,10
2010-06-06,wooden frame antique white,37,2.95,109.15,0,1,3,10
2010-06-06,wooden picture frame white finish,22,2.55,56.1,0,1,3,10
2010-06-06,wooden school colouring set,31,1.65,51.15,0,1,3,10
2010-06-06,woodland charlotte bag,7,0.85,5.95,5,0,8,5
2010-06-06,world war 2 gliders asstd designs,240,0.21,50.4,11,1,9,11
2010-06-06,zinc metal heart decoration,24,1.25,30.0,7,1,12,8
2010-06-07,12 pencils small tube red spotty,53,0.65,34.45,3,0,7,7
2010-06-07,12 pencils tall tube posy,4,0.78,3.12,9,0,-1,7
2010-06-07,12 pencils tall tube woodland,51,0.7000000000000001,35.7,9,0,-1,7
2010-06-07,3 stripey mice feltcraft,13,1.9500000000000002,25.35,12,1,10,2
2010-06-07,6 ribbons rustic charm,33,1.99,65.67,0,2,6,4
2010-06-07,60 teatime fairy cake cases,176,0.64,112.64,1,3,2,9
2010-06-07,72 sweetheart fairy cake cases,68,0.55,37.4,1,3,2,9
2010-06-07,airline bag vintage jet set red,4,6.35,25.4,5,0,8,5
2010-06-07,antique silver tea glass etched,44,2.01,88.44,0,1,-1,10
2010-06-07,assorted colour bird ornament,24,1.69,40.56,7,1,-1,8
2010-06-07,bag 500g swirly marbles,33,0.56,18.48,5,0,8,5
2010-06-07,baking set 9 piece retrospot,10,4.95,49.5,6,2,5,6
2010-06-07,baking set spaceboy design,7,4.95,34.65,8,0,-1,1
2010-06-07,bathroom metal sign,25,1.18,29.5,4,4,0,0
2010-06-07,beware of the cat metal sign,10,2.19,21.9,4,4,0,0
2010-06-07,blue happy birthday bunting,7,5.45,38.15,0,1,-1,10
2010-06-07,blue spotty cup,18,0.85,15.3,3,0,7,7
2010-06-07,box of 24 cocktail parasols,137,0.49,67.13,11,1,9,11
2010-06-07,ceramic cake bowl hanging cakes,13,8.2,106.6,7,1,12,8
2010-06-07,charlotte bag pinkwhite spots,135,1.02,137.7,5,0,8,5
2010-06-07,charlotte bag suki design,104,1.08,112.32,5,0,8,5
2010-06-07,childs apron spaceboy design,11,1.9500000000000002,21.45,8,-1,-1,1
2010-06-07,chocolate this way metal sign,6,2.1,12.6,4,4,0,0
2010-06-07,colour glass tlight holder hanging,1278,1.06,1354.68,7,1,12,8
2010-06-07,cook with wine metal sign,17,1.9500000000000002,33.15,4,4,0,0
2010-06-07,cream cupid hearts coat hanger,5,3.25,16.25,7,1,12,8
2010-06-07,door mat 3 smiley cats,4,7.49,29.96,10,5,1,3
2010-06-07,door mat fairy cake,10,7.49,74.9,10,5,1,3
2010-06-07,door mat fancy font home sweet home,55,9.14,502.7,10,5,1,3
2010-06-07,door mat new england,13,7.11,92.43,10,5,1,3
2010-06-07,door mat red spot,11,7.49,82.39,10,5,1,3
2010-06-07,door mat spotty home sweet home,21,7.26,152.46,10,5,1,3
2010-06-07,door mat union flag,21,7.33,153.93,10,5,1,3
2010-06-07,doormat hearts,18,7.11,127.98,10,5,1,3
2010-06-07,doormat union jack guns and roses,12,9.14,109.68,10,5,1,3
2010-06-07,doorstop retrospot heart,11,3.66,40.26,6,2,5,6
2010-06-07,edwardian parasol black,121,5.45,659.45,11,1,9,11
2010-06-07,edwardian parasol natural,120,4.95,594.0,11,1,9,11
2010-06-07,fairy cake notebook a5 size,20,0.71,14.2,1,3,2,9
2010-06-07,fancy font birthday card,262,0.4,104.8,11,1,-1,11
2010-06-07,feltcraft 6 flower friends,19,2.1,39.9,12,1,10,2
2010-06-07,feltcraft butterfly hearts,17,1.45,24.65,12,1,10,2
2010-06-07,feltcraft cushion owl,4,3.75,15.0,12,1,10,2
2010-06-07,feltcraft cushion rabbit,3,3.75,11.25,12,1,10,2
2010-06-07,feltcraft doll rosie,5,2.95,14.75,12,1,10,2
2010-06-07,four hook white lovebirds,12,1.9,22.8,7,1,-1,8
2010-06-07,gin tonic diet metal sign,13,2.1,27.3,4,4,0,0
2010-06-07,grand chocolatecandle,27,1.45,39.15,4,4,0,0
2010-06-07,grey floral feltcraft shoulder bag,22,3.75,82.5,12,1,10,2
2010-06-07,hand over the chocolate sign,5,2.1,10.5,4,4,0,0
2010-06-07,hanging heart zinc tlight holder,254,1.82,462.28,7,1,12,8
2010-06-07,hanging jam jar tlight holder,134,1.5899999999999999,213.06,7,1,12,8
2010-06-07,hanging metal star lantern,81,1.77,143.37,7,1,12,8
2010-06-07,heart filigree dove small,24,1.25,30.0,2,1,-1,2
2010-06-07,heart ivory trellis small,30,1.67,50.1,2,1,11,2
2010-06-07,heart of wicker large,53,3.25,172.25,2,1,11,2
2010-06-07,home sweet home metal sign,8,2.95,23.6,4,4,0,0
2010-06-07,hook 3 hanger magic garden,1,1.9500000000000002,1.9500000000000002,7,1,12,8
2010-06-07,hook 5 hanger magic toadstool,13,2.5,32.5,7,1,12,8
2010-06-07,hot baths metal sign,18,3.16,56.88,4,4,0,0
2010-06-07,hot water bottle tea and sympathy,5,6.21,31.05,12,1,-1,2
2010-06-07,i can only please one person mug,16,1.25,20.0,6,2,5,6
2010-06-07,im on holiday metal sign,30,2.1,63.0,4,4,0,0
2010-06-07,ivory hanging decoration heart,15,0.85,12.75,7,1,12,8
2010-06-07,jumbo bag baroque black white,19,2.52,47.88,5,0,8,5
2010-06-07,jumbo bag pink with white spots,52,1.9500000000000002,101.4,5,0,8,5
2010-06-07,jumbo bag scandinavian paisley,1,1.9500000000000002,1.9500000000000002,5,0,8,5
2010-06-07,jumbo bag spaceboy design,11,1.9500000000000002,21.45,5,0,8,5
2010-06-07,jumbo bag strawberry,57,1.9500000000000002,111.15,5,0,8,5
2010-06-07,jumbo bag toys,12,1.9500000000000002,23.4,5,0,8,5
2010-06-07,jumbo shopper vintage red paisley,90,1.9500000000000002,175.5,5,0,8,5
2010-06-07,jumbo storage bag skulls,87,1.9500000000000002,169.65,5,0,8,5
2010-06-07,key fob shed,3,1.16,3.48,4,4,0,0
2010-06-07,ladies gentlemen metal sign,34,3.18,108.12,4,4,0,0
2010-06-07,large heart measuring spoons,5,2.22,11.1,2,1,11,2
2010-06-07,large popcorn holder,9,2.79,25.11,7,1,12,8
2010-06-07,love building block word,38,7.22,274.36,2,1,11,8
2010-06-07,lovebird hanging decoration white,22,1.05,23.1,7,1,12,8
2010-06-07,lunch bag black skull,2654,1.57,4166.78,8,0,8,1
2010-06-07,lunch bag cars blue,2443,1.85,4519.55,8,0,8,1
2010-06-07,lunch bag red spotty,55,2.02,111.1,3,0,8,7
2010-06-07,lunch bag woodland,2414,2.22,5359.08,8,0,8,1
2010-06-07,lunchbag pink retrospot,63,1.65,103.95,6,2,5,6
2010-06-07,lunchbag spaceboy design,23,1.65,37.95,8,0,8,1
2010-06-07,lunchbag suki design,57,2.02,115.14,8,0,8,1
2010-06-07,lunchbox with cutlery retrospot,3,2.55,7.65,6,2,5,6
2010-06-07,magic drawing slate spaceboy,20,0.42,8.4,8,0,-1,1
2010-06-07,memo board cottage design,20,4.95,99.0,0,-1,-1,10
2010-06-07,memo board retrospot design,5,4.95,24.75,6,2,5,6
2010-06-07,metal sign take it or leave it,11,2.95,32.45,4,4,0,0
2010-06-07,mini cake stand hanging strawbery,37,5.75,212.75,7,1,12,8
2010-06-07,natural slate rectangle chalkboard,34,1.65,56.1,0,2,-1,10
2010-06-07,no singing metal sign,24,2.1,50.4,4,4,0,0
2010-06-07,pack 20 english rose paper napkins,49,1.03,50.47,9,2,6,4
2010-06-07,pack of 12 hearts design tissues,74,0.29,21.46,1,3,2,9
2010-06-07,pack of 6 birdy gift tags,28,1.25,35.0,1,3,2,9
2010-06-07,pack of 6 pannetone gift boxes,25,2.55,63.75,1,3,2,9
2010-06-07,pack of 60 dinosaur cake cases,25,0.92,23.0,1,3,2,9
2010-06-07,pack of 60 pink paisley cake cases,191,0.64,122.24,1,3,2,9
2010-06-07,pack of 60 spaceboy cake cases,34,0.73,24.82,1,3,2,9
2010-06-07,pack of 72 retro spot cake cases,545,0.59,321.55,1,3,2,9
2010-06-07,pack of 72 skull cake cases,146,0.75,109.5,1,3,2,9
2010-06-07,paper bunting retro spots,5,2.95,14.75,0,2,6,4
2010-06-07,paper chain kit retro spot,12,3.69,44.28,0,2,6,4
2010-06-07,party bunting,74,5.69,421.06,0,1,-1,10
2010-06-07,party metal sign,21,2.14,44.94,4,4,0,0
2010-06-07,pink 3 piece mini dots cutlery set,23,3.75,86.25,9,2,6,4
2010-06-07,pink blue felt craft trinket box,26,1.25,32.5,12,1,10,2
2010-06-07,pink doughnut trinket pot,12,1.65,19.8,2,1,11,2
2010-06-07,pink fairy cake childs apron,15,1.9500000000000002,29.25,1,3,2,9
2010-06-07,plasters in tin circus parade,45,1.9300000000000002,86.85,8,0,4,1
2010-06-07,plasters in tin skulls,8,2.22,17.76,8,0,4,1
2010-06-07,plasters in tin spaceboy,28,1.99,55.72,8,0,4,1
2010-06-07,plasters in tin strongman,12,1.65,19.8,8,0,4,1
2010-06-07,plasters in tin woodland animals,13,2.5,32.5,8,0,4,1
2010-06-07,pottering in the shed metal sign,20,2.85,57.0,4,4,0,0
2010-06-07,potting shed tea mug,30,2.09,62.7,6,2,5,6
2010-06-07,recycling bag retrospot,21,2.94,61.74,6,2,5,6
2010-06-07,red gingham rose jewellery box,10,2.79,27.9,2,1,-1,2
2010-06-07,red spot ceramic drawer knob,92,1.71,157.32,6,2,5,6
2010-06-07,red spotty bowl,12,2.49,29.88,3,0,7,7
2010-06-07,red spotty charlotte bag,42,0.85,35.7,5,0,8,5
2010-06-07,red spotty oven glove double,9,1.88,16.92,3,0,7,7
2010-06-07,red spotty round cake tins,3,9.95,29.85,3,0,7,7
2010-06-07,red spotty shopper bag,55,1.88,103.4,3,0,8,7
2010-06-07,red toadstool led night light,28,2.08,58.24,7,1,-1,8
2010-06-07,regency cakestand 3 tier,78,14.09,1099.02,6,2,6,4
2010-06-07,retro spot cake stand,33,10.75,354.75,6,2,5,6
2010-06-07,retro spot large milk jug,7,4.95,34.65,6,2,5,6
2010-06-07,retro spot small milk jug,89,2.7800000000000002,247.42,6,2,5,6
2010-06-07,retro spot sugar jam bowl,64,2.4,153.6,6,2,5,6
2010-06-07,retro spot tea set ceramic 11 pc,10,4.95,49.5,6,2,5,6
2010-06-07,retro spot traditional teapot,25,11.96,299.0,6,2,5,6
2010-06-07,retro spots butter dish,4,4.95,19.8,6,2,5,6
2010-06-07,rex cashcarry jumbo shopper,12,0.9500000000000001,11.4,5,0,8,5
2010-06-07,ribbon reel spots design,63,1.65,103.95,0,2,6,4
2010-06-07,round container set of 5 retrospot,4,2.79,11.16,6,2,5,6
2010-06-07,round snack boxes set 4 fruits,11,2.95,32.45,9,2,-1,4
2010-06-07,round snack boxes set4 woodland,27,2.95,79.65,9,2,-1,4
2010-06-07,set 12 retro white chalk sticks,14,0.52,7.28,0,2,-1,4
2010-06-07,set of 36 paisley flower doilies,183,1.4,256.2,9,2,6,4
2010-06-07,set of 36 teatime paper doilies,48,1.45,69.6,9,2,6,4
2010-06-07,set of 72 pink heart paper doilies,13,2.22,28.86,9,2,6,4
2010-06-07,set of 72 retro spot paper doilies,42,1.45,60.9,9,2,6,4
2010-06-07,set10 pink spotty party candles,103,1.63,167.89,3,0,7,7
2010-06-07,set2 red spotty tea towels,1,2.95,2.95,3,0,7,7
2010-06-07,set20 red spotty paper napkins,63,0.93,58.59,3,0,7,7
2010-06-07,set5 red spotty lid glass bowls,52,3.49,181.48,3,0,7,7
2010-06-07,set6 purple butterfly tlights,220,2.2,484.0,7,1,12,8
2010-06-07,set6 red spotty paper cups,47,1.0,47.0,3,0,7,7
2010-06-07,skull shoulder bag,11,2.5,27.5,8,0,8,1
2010-06-07,skulls water transfer tattoos,55,0.85,46.75,8,0,4,1
2010-06-07,small glass heart trinket pot,103,2.7199999999999998,280.16,2,1,11,2
2010-06-07,small popcorn holder,17,1.25,21.25,7,1,12,8
2010-06-07,space boy birthday card,49,0.53,25.97,11,1,-1,11
2010-06-07,strawberry ceramic trinket box,133,1.5,199.5,2,1,-1,2
2010-06-07,strawberry charlotte bag,35,0.85,29.75,5,0,8,5
2010-06-07,strawberry lunchbox with cutlery,3,3.8,11.4,9,2,6,4
2010-06-07,swallows greeting card,72,0.42,30.24,11,1,9,11
2010-06-07,sweetheart ceramic trinket box,69,1.5,103.5,2,1,11,2
2010-06-07,tea bag plate red spotty,1,1.6600000000000001,1.6600000000000001,3,0,7,7
2010-06-07,tea party birthday card,25,0.56,14.0,11,1,9,11
2010-06-07,tea time tea towels,24,3.38,81.12,9,0,-1,4
2010-06-07,toilet metal sign,11,0.55,6.05,4,4,0,0
2010-06-07,toy tidy pink retrospot,8,2.1,16.8,6,2,5,6
2010-06-07,victorian glass hanging tlight,69,1.43,98.67,7,1,12,8
